blob_amount_contours,blob_angle,blob_area,blob_centroid_x,blob_centroid_y,blob_height,blob_width,centroid_bottom_is_empty,centroid_is_empty,centroid_top_is_empty,grid_0_0,grid_0_1,grid_0_2,grid_0_3,grid_0_4,grid_0_5,grid_0_6,grid_0_7,grid_1_0,grid_1_1,grid_1_2,grid_1_3,grid_1_4,grid_1_5,grid_1_6,grid_1_7,grid_2_0,grid_2_1,grid_2_2,grid_2_3,grid_2_4,grid_2_5,grid_2_6,grid_2_7,grid_3_0,grid_3_1,grid_3_2,grid_3_3,grid_3_4,grid_3_5,grid_3_6,grid_3_7,grid_4_0,grid_4_1,grid_4_2,grid_4_3,grid_4_4,grid_4_5,grid_4_6,grid_4_7,grid_5_0,grid_5_1,grid_5_2,grid_5_3,grid_5_4,grid_5_5,grid_5_6,grid_5_7,grid_6_0,grid_6_1,grid_6_2,grid_6_3,grid_6_4,grid_6_5,grid_6_6,grid_6_7,grid_7_0,grid_7_1,grid_7_2,grid_7_3,grid_7_4,grid_7_5,grid_7_6,grid_7_7,number_of_holes,label
50,81.8698978424,238.5,14.0789657582,17.4716981132,30,24,0,0,0,0,0,0,0,0,0,0,0,5,12,12,1,0,0,0,3,16,13,6,1,0,4,13,16,14,15,10,8,15,16,16,16,0,4,10,10,7,1,12,16,0,0,0,0,0,0,12,16,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,2
58,79.3803453445,245.5,14.6707399864,17.8248472505,30,23,0,1,0,0,0,0,0,0,0,0,0,0,4,8,10,5,0,0,0,14,16,10,8,3,1,14,12,11,16,5,0,0,5,16,16,0,5,11,12,12,16,16,16,0,0,0,2,5,6,16,8,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,2
40,90.0,253.5,15.1696252465,16.5285996055,30,18,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,1,14,16,8,0,0,8,16,8,16,12,0,0,3,16,16,10,14,16,12,15,16,9,16,16,0,7,8,5,3,0,13,16,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2
46,66.5014324188,293.5,14.0153321976,16.9011925043,30,24,1,0,0,0,0,0,0,0,0,0,0,1,8,12,2,0,0,5,0,12,16,13,0,8,13,16,16,16,16,16,16,16,13,15,16,8,10,11,7,0,0,14,16,0,0,0,0,0,3,16,12,0,0,0,0,0,3,16,5,0,0,0,0,0,0,1,0,0,2
31,80.9097223282,215.0,15.8480620155,14.0387596899,30,20,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,12,13,1,0,0,0,0,11,16,10,6,8,9,12,12,16,16,16,16,16,13,8,16,6,8,4,0,0,0,4,16,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,2
48,87.2736890316,239.5,16.9422407794,17.260960334,30,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,16,11,0,0,0,9,11,16,13,2,0,0,3,16,16,11,14,0,0,5,15,16,16,1,7,15,16,16,10,12,16,0,0,0,3,0,0,6,16,0,0,0,0,0,0,0,2,0,2
58,90.0,193.5,14.5271317829,16.7484926787,30,19,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,9,16,6,0,0,11,16,9,16,5,0,0,9,15,14,16,16,7,5,12,14,4,4,16,4,8,8,5,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2
45,87.5104470253,242.0,17.8546831956,16.8863636364,30,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,2,0,0,0,4,8,16,15,2,0,0,4,15,16,14,13,4,4,9,16,16,16,4,13,16,14,12,4,16,10,0,0,1,1,0,0,14,10,0,0,0,0,0,0,2,4,0,2
47,86.9872126579,267.0,14.7490636704,17.7059925094,30,23,0,0,1,0,0,0,0,0,0,0,0,4,8,9,1,0,0,3,3,16,13,8,5,0,1,14,16,16,12,8,5,11,16,16,16,4,12,12,16,12,8,14,16,0,0,0,0,0,0,15,16,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,2
51,85.0302591324,229.0,16.4868995633,17.3770014556,30,23,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,16,12,4,0,0,6,8,16,12,0,2,0,6,16,16,4,15,12,12,13,15,14,16,0,1,5,9,11,4,8,16,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,6,0,2
41,84.8055710793,256.5,14.4665367122,15.5698505523,30,20,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,0,0,0,11,16,8,0,1,9,12,14,16,16,10,12,16,16,16,16,14,16,16,13,9,2,10,16,0,2,4,0,0,0,8,16,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,2
43,90.0,280.0,16.0214285714,16.2827380952,30,23,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,11,16,9,0,0,5,14,12,16,13,0,5,13,16,16,16,16,16,16,16,14,5,10,16,2,11,11,7,0,0,8,16,0,0,0,0,0,0,9,16,0,0,0,0,0,0,1,8,0,2
44,86.8201699257,205.0,14.5731707317,16.3593495935,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,6,0,1,8,11,8,16,16,10,10,15,16,16,16,13,14,12,8,3,0,12,16,0,0,0,0,0,0,15,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
42,90.0,279.0,18.4557945042,16.4653524492,30,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,8,0,0,0,2,7,16,16,13,2,0,0,11,16,14,16,8,4,4,10,16,16,2,12,16,16,16,16,16,16,0,0,2,5,4,4,10,16,0,0,0,0,0,0,1,14,0,2
42,86.8201699257,287.0,15.4152148664,17.2398373984,30,24,0,1,0,0,0,0,0,0,0,0,0,1,8,6,2,0,0,2,0,14,16,16,12,0,0,12,16,14,16,5,0,0,8,16,16,1,13,16,14,15,16,16,16,0,0,2,6,8,5,13,16,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,7,0,2
58,83.9909939766,249.0,14.2824631861,17.3942436412,30,22,0,0,0,0,0,0,0,0,0,0,0,1,7,8,2,0,0,2,1,16,16,12,6,0,5,16,14,14,16,4,2,9,16,16,14,0,8,14,15,10,5,16,8,0,0,0,0,0,0,16,10,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,2
53,87.709389925,208.5,15.6754596323,16.8808952838,30,21,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,16,16,7,0,0,5,16,16,8,1,7,0,1,15,16,7,14,8,5,9,15,16,16,0,2,8,9,5,2,11,8,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,2
45,90.0,222.5,13.9243445693,18.3940074906,30,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,8,1,16,16,9,0,2,13,16,10,11,16,12,10,15,9,14,16,0,4,8,4,2,0,13,16,0,0,0,0,0,2,16,16,0,0,0,0,0,1,5,8,0,0,0,0,0,0,0,0,0,2
54,81.4692354202,240.5,17.4712404712,17.3153153153,30,22,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,13,16,15,1,0,2,8,12,14,1,0,0,0,14,16,14,9,0,0,4,14,16,16,3,12,16,15,12,9,16,16,0,0,0,0,0,0,14,16,0,0,0,0,0,0,2,4,0,2
46,90.0,222.0,12.6719219219,18.1418918919,30,22,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1,7,13,6,16,12,0,6,14,14,15,16,14,16,16,14,7,1,12,16,0,6,4,0,0,0,12,16,0,0,0,0,0,0,12,12,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,2
44,90.0,260.0,16.0512820513,13.0583333333,30,22,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,6,16,4,0,3,15,16,9,16,10,0,10,16,11,11,16,16,10,10,16,9,0,0,16,16,16,16,4,0,0,0,14,14,14,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
51,85.0302591324,266.0,15.3972431078,16.5463659148,30,24,0,1,0,0,0,0,0,0,0,0,0,7,13,5,0,0,0,3,6,16,11,1,0,0,0,14,16,16,8,0,0,3,13,16,16,14,15,10,12,16,13,14,16,1,9,14,11,2,0,8,16,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,2
51,86.1859250069,317.5,14.6514435696,16.3070866142,30,23,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,14,16,16,16,10,2,12,14,14,16,16,16,16,16,16,13,2,11,16,16,15,14,16,0,0,0,1,0,0,4,16,6,0,0,0,0,0,0,11,10,0,0,0,0,0,0,3,3,0,2
38,90.0,224.0,14.8727678571,16.2745535714,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,2,0,2,6,11,7,16,16,13,13,16,16,16,16,14,16,15,11,3,0,16,16,0,0,0,0,0,2,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
47,87.3974380493,275.5,15.0925589837,16.778584392,30,24,0,0,0,0,0,0,0,0,0,0,0,2,6,4,0,0,0,0,2,16,16,16,6,0,1,13,14,16,16,4,4,10,14,16,16,4,14,16,16,16,11,12,16,0,0,4,4,0,0,8,16,0,0,0,0,0,0,9,16,0,0,0,0,0,0,1,6,0,2
43,81.8698978424,228.5,14.1838074398,15.1991247265,30,19,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,11,16,9,0,2,9,12,12,16,13,4,10,15,13,15,16,16,16,16,10,6,1,10,16,2,4,2,0,0,0,4,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2
36,84.559668541,297.0,15.2895622896,16.120650954,30,24,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,14,16,16,5,0,0,9,16,16,16,16,12,8,14,16,16,6,15,16,16,16,12,15,16,0,3,5,4,1,0,8,16,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,7,0,2
58,77.9052429199,289.0,15.0743944637,16.6776239908,30,23,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,0,0,0,0,9,16,13,11,0,2,13,12,16,16,2,3,10,16,16,16,12,15,16,16,16,9,16,10,0,1,3,1,0,2,16,8,0,0,0,0,0,4,16,10,0,0,0,0,0,0,0,0,0,2
38,90.0,251.5,16.8270377734,16.8376408217,30,23,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,16,16,3,0,0,0,4,16,16,13,1,0,0,3,14,16,8,16,12,10,11,15,16,16,0,5,12,12,12,9,12,16,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,6,0,2
42,83.6598081589,259.0,14.5752895753,16.3539253539,30,20,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8,16,8,2,5,15,15,8,16,16,10,15,16,10,16,16,16,16,16,8,3,0,12,16,0,0,0,0,0,2,16,16,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0,2
45,86.9872126579,236.0,15.9519774011,17.7379943503,30,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,16,6,0,0,2,13,8,16,16,0,2,5,12,16,16,2,13,16,16,15,12,16,14,0,1,4,0,0,0,16,8,0,0,0,0,0,0,16,7,0,0,0,0,0,0,2,0,0,2
59,90.0,222.5,16.5805243446,15.4404494382,30,18,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,16,8,0,0,0,4,6,16,10,0,0,0,7,16,16,16,11,6,8,14,14,15,16,4,14,16,10,7,0,14,9,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2
40,90.0,208.0,14.6570512821,16.9166666667,30,20,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,2,16,13,4,0,0,3,13,16,16,10,4,4,9,16,16,16,5,16,16,15,10,4,8,12,0,0,0,0,0,0,8,10,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,2
37,-87.7093887329,219.5,15.1609719058,16.3857251329,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,16,14,0,0,1,14,8,16,16,4,4,6,14,16,8,7,16,16,15,10,6,13,8,0,0,0,0,0,0,12,12,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,2
43,90.0,245.5,16.6591989138,17.0434487441,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,0,0,1,12,16,4,3,12,2,1,13,16,16,5,16,16,10,15,9,1,16,12,16,16,14,5,0,0,13,16,4,3,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,2
49,86.8201699257,202.5,15.3489711934,18.0255144033,30,22,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,11,16,12,2,0,3,11,12,16,9,0,3,11,14,15,16,5,11,14,15,5,1,11,16,0,0,0,0,0,0,8,16,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,2,0,2
38,90.0,219.5,14.2133637054,16.6666666667,30,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,12,16,14,1,0,3,16,8,14,16,16,7,9,16,16,8,2,8,12,12,9,2,10,14,0,0,0,0,0,0,6,16,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,2
47,90.0,228.5,16.2020423049,16.1641137856,30,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,15,7,0,0,7,12,16,10,4,6,0,0,9,16,6,15,11,10,12,12,16,16,0,5,9,12,12,7,4,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,9,0,2
59,85.0302591324,200.5,16.2917705736,14.3391521197,30,20,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,2,14,12,2,0,0,0,0,9,12,1,1,9,15,16,11,16,8,5,14,13,4,8,16,16,16,13,5,0,0,11,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2
50,90.0,238.5,15.9888190077,16.8756114605,30,22,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,16,16,12,0,0,0,11,14,16,10,6,0,0,6,15,16,8,16,12,12,15,15,14,16,0,3,9,8,4,2,4,16,0,0,0,0,0,0,8,16,0,0,0,0,0,0,1,4,0,2
45,82.8749833107,251.0,15.2735723772,16.5239043825,30,25,0,1,1,0,0,0,0,0,0,0,0,2,7,9,7,0,0,0,1,16,15,11,4,0,0,4,16,16,14,2,0,0,3,15,16,3,13,16,14,15,16,16,16,0,0,4,6,8,3,8,16,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,6,0,2
44,87.1375949383,264.5,15.243226213,16.220541903,30,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,16,13,0,0,2,12,12,16,16,16,8,10,15,16,12,12,15,16,16,12,9,15,8,0,0,1,1,0,0,10,16,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,7,0,2
61,82.8749833107,256.0,16.109375,14.9192708333,30,23,0,0,0,0,0,0,0,0,0,0,0,1,7,12,1,0,0,0,0,6,16,8,2,0,0,7,3,16,12,0,0,6,16,16,14,16,13,5,12,16,10,10,16,4,16,16,13,2,0,8,16,0,3,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,2
37,83.2901630402,247.5,13.4202020202,16.1265993266,30,22,0,1,0,0,0,0,0,0,0,0,0,1,8,12,10,1,0,0,2,14,16,8,7,0,3,13,16,16,16,8,8,11,16,16,16,8,9,12,12,10,5,10,16,0,0,0,0,0,0,6,16,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,2
43,86.6335391998,272.5,14.9376146789,16.7051987768,30,21,0,1,0,0,0,0,0,0,0,0,0,2,6,8,4,0,0,2,2,16,16,12,7,0,0,15,12,14,16,0,0,1,9,16,16,2,15,16,16,16,16,16,16,0,1,8,8,3,0,14,16,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,2
50,81.0273742676,276.0,14.2161835749,16.2421497585,30,26,0,0,0,0,0,0,0,0,0,0,0,2,10,15,2,0,0,0,2,16,16,10,1,0,3,13,16,16,16,5,9,13,16,16,16,4,15,16,16,13,6,13,16,0,0,3,0,0,0,5,16,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,6,0,2
35,87.6140561104,286.5,14.8347876672,17.7079697499,30,22,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,3,6,16,16,1,0,0,9,16,16,16,16,6,5,14,16,16,16,4,12,16,16,12,14,16,16,0,0,0,0,0,8,16,8,0,0,0,0,0,5,11,1,0,0,0,0,0,0,0,0,0,2
46,90.0,207.5,12.5630522088,18.518875502,30,20,0,0,0,0,0,0,0,0,0,0,0,2,6,8,2,0,1,6,4,16,16,10,3,4,13,16,16,5,10,14,15,12,8,16,16,0,0,0,0,0,0,16,16,0,0,0,0,0,0,12,7,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2
51,84.8055710793,228.0,18.182748538,17.6761695906,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,2,2,16,15,9,0,0,5,15,16,13,14,4,8,12,16,16,16,1,7,13,13,9,3,8,16,0,0,0,0,0,0,14,16,0,0,0,0,0,0,5,9,0,2
47,73.610458374,251.0,15.7450199203,15.9442231076,30,22,0,1,1,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,7,16,11,4,0,0,8,4,16,11,0,0,4,13,16,16,13,14,12,9,16,16,16,12,0,6,12,12,4,5,16,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2
55,83.9909939766,278.5,17.434470377,15.9353680431,30,21,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,14,15,0,0,0,8,9,12,15,6,2,11,1,11,16,14,14,8,13,16,5,8,16,2,14,16,12,14,14,15,16,0,0,0,0,2,12,12,3,0,0,0,0,0,0,0,0,0,3
50,87.709389925,239.0,16.3054393305,15.1066945607,30,20,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,2,16,12,0,0,0,0,8,12,16,13,6,16,4,0,5,16,14,16,16,16,15,1,8,16,1,7,5,1,15,16,16,9,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,3
52,90.0,237.5,17.6547368421,13.9649122807,30,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,5,2,0,2,11,16,5,1,16,10,0,8,16,16,7,11,16,12,1,13,7,16,16,13,5,16,16,12,0,6,7,0,0,7,4,1,0,0,0,0,0,0,0,0,0,0,3
58,90.0,270.5,16.5317313617,14.4319162046,30,20,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0,0,3,2,16,16,6,0,0,0,8,14,16,12,0,16,6,0,4,16,16,14,11,16,15,2,6,16,6,15,15,5,15,16,16,9,0,1,1,0,2,7,4,0,0,0,0,0,0,0,0,0,0,3
49,90.0,231.5,15.4974802016,13.0619150468,30,20,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,1,4,12,11,0,1,0,0,7,16,16,8,4,15,14,8,14,9,16,16,16,12,12,16,13,1,12,16,12,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
60,90.0,203.0,17.5385878489,14.8045977011,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,2,0,0,12,9,16,4,0,12,11,1,3,16,16,4,0,13,16,11,5,16,13,12,7,12,1,10,15,3,1,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
49,90.0,268.5,18.0726256983,13.4407200497,30,21,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,8,16,1,0,0,0,0,7,16,13,5,11,0,0,5,16,16,16,16,16,9,0,11,16,16,16,8,10,15,14,16,7,9,5,0,1,10,9,5,0,0,0,0,0,0,0,0,0,0,3
47,87.2736890316,229.0,17.7197962154,14.191411936,30,20,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,1,16,6,0,0,0,0,0,11,12,0,3,6,0,7,8,16,13,5,16,16,10,10,16,8,16,15,8,11,16,16,5,1,4,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3
60,90.0,204.0,16.2442810458,15.408496732,30,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,10,0,3,16,3,3,12,16,8,0,7,14,0,4,16,14,10,6,15,15,6,7,14,4,13,11,4,7,15,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
61,90.0,259.0,17.5115830116,14.4401544402,30,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,14,6,3,12,0,3,8,14,8,0,12,16,1,8,16,16,8,3,14,14,12,12,12,10,16,16,4,6,16,15,2,5,14,9,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3
53,90.0,236.0,16.822740113,15.0169491525,30,19,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,14,13,0,2,0,0,10,14,16,6,5,16,4,0,1,16,16,13,15,16,14,3,2,16,7,13,7,2,14,15,13,14,0,0,0,0,1,6,7,1,0,0,0,0,0,0,0,0,0,3
46,81.8698978424,259.0,15.9453024453,14.9749034749,30,22,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,11,16,1,6,2,0,14,9,16,16,13,16,15,1,1,16,16,16,15,8,15,7,0,16,3,6,1,0,3,15,12,16,0,0,0,0,0,5,12,12,0,0,0,0,0,0,0,0,0,3
54,83.1572260857,292.5,17.1737891738,15.1435897436,30,22,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,7,16,7,4,6,0,7,14,16,12,0,13,13,0,8,16,16,10,6,16,15,2,4,16,9,16,15,12,16,13,14,16,0,2,1,0,3,12,12,5,0,0,0,0,0,0,0,0,0,3
42,80.1341934204,261.5,17.1319311663,15.201402167,30,22,0,0,0,0,0,0,0,0,0,0,0,1,11,3,0,0,0,0,0,11,15,2,0,0,0,3,12,16,8,2,7,2,0,8,16,16,16,16,16,15,5,8,16,10,12,9,4,11,16,16,16,0,0,0,0,0,6,12,5,0,0,0,0,0,0,0,0,0,3
55,90.0,306.5,16.7406199021,15.5976073953,30,20,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,12,16,1,5,7,0,13,14,16,13,0,14,16,0,8,16,16,15,9,16,16,6,13,16,3,14,16,13,15,16,16,7,0,0,2,0,2,9,5,0,0,0,0,0,0,0,0,0,0,3
61,87.614055872,257.0,16.9974059663,14.1536964981,30,20,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,3,10,13,1,0,0,0,3,16,16,9,1,14,8,0,9,16,16,12,12,16,14,5,15,8,14,16,12,5,16,16,12,0,1,4,1,0,2,8,1,0,0,0,0,0,0,0,0,0,0,3
45,90.0,293.5,16.9750141965,14.4434980125,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,3,0,0,0,6,11,16,16,16,15,7,0,5,16,16,16,16,16,16,10,12,16,11,16,14,2,5,16,16,16,0,1,1,0,0,2,8,3,0,0,0,0,0,0,0,0,0,3
54,85.0302591324,224.5,16.6050482554,15.4788418708,30,20,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,9,14,2,0,0,0,6,14,16,8,2,15,9,0,8,16,14,14,15,16,14,0,8,16,2,7,2,3,16,13,15,5,0,0,0,0,3,8,4,0,0,0,0,0,0,0,0,0,0,3
54,83.9909939766,204.0,17.3921568627,14.5171568627,30,18,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,12,0,0,0,0,1,7,13,0,7,2,0,12,12,16,14,10,16,8,1,9,16,8,12,9,10,16,16,16,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
53,90.0,306.5,17.284937466,14.1685698749,30,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,15,1,1,1,0,11,12,16,14,11,15,10,0,4,16,16,11,7,16,15,0,4,16,6,16,16,13,15,13,14,16,0,3,5,0,1,11,8,1,0,0,0,0,0,0,0,0,1,3
49,85.0302591324,225.0,16.4392592593,15.6725925926,30,22,1,0,1,0,0,0,0,0,0,0,0,3,11,1,0,0,0,1,2,16,12,1,0,0,0,8,14,16,4,0,9,4,0,8,16,13,13,13,16,11,0,8,16,2,8,7,6,16,9,14,9,0,0,0,0,2,11,6,0,0,0,0,0,0,0,0,0,0,3
51,90.0,274.5,17.467516697,15.4043715847,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,1,0,0,8,8,16,16,13,15,9,0,6,16,16,16,16,14,15,5,7,16,3,14,13,3,5,15,14,16,0,0,0,0,0,6,16,9,0,0,0,0,0,0,1,0,0,3
52,87.709389925,246.0,18.4288617886,14.5535230352,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,1,0,8,0,0,9,16,14,3,2,16,5,0,13,16,8,0,8,16,11,1,16,14,16,16,15,9,15,14,16,1,6,7,2,0,6,12,3,0,0,0,0,0,0,0,0,0,3
63,83.6598081589,217.5,16.801532567,15.3555555556,30,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,14,3,0,16,4,0,10,14,16,0,4,16,6,0,0,16,16,2,10,16,12,0,4,16,5,16,15,4,12,13,14,4,0,3,1,0,0,9,5,0,0,0,0,0,0,0,0,0,0,3
44,83.1572270393,283.5,16.6666666667,15.2992357437,30,20,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,9,15,0,4,7,0,8,12,16,13,5,15,12,0,12,16,12,16,16,16,13,0,13,12,0,8,12,13,16,16,16,5,0,0,0,0,6,8,3,0,0,0,0,0,0,0,0,0,0,3
46,84.5596680641,235.5,17.0636942675,16.0290162774,30,19,1,0,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,13,12,1,0,0,0,10,10,16,8,2,7,1,0,11,16,16,16,16,16,13,2,8,16,2,8,6,6,13,16,16,14,0,0,0,0,0,7,8,1,0,0,0,0,0,0,0,0,0,3
52,85.2363581657,251.5,16.4108681246,15.2723658052,30,20,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,9,15,1,3,12,2,5,14,16,8,0,11,16,1,9,16,16,12,11,16,16,1,14,8,6,11,9,5,15,13,15,1,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,3
57,90.0,218.5,16.8299008391,14.9008390542,30,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,12,10,0,0,0,0,1,16,16,8,2,15,11,0,3,16,12,14,14,16,16,2,11,14,4,12,9,0,9,16,14,1,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,3
47,81.8698968887,225.0,16.4711111111,14.6014814815,30,20,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,9,15,3,0,0,0,2,8,16,13,4,4,3,0,7,16,14,16,16,16,16,8,10,14,2,10,4,0,5,16,16,5,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,3
54,90.0,211.5,16.7848699764,15.1489361702,30,18,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,12,11,0,1,2,0,6,16,16,6,0,13,15,0,0,16,16,4,6,16,16,3,2,16,14,16,10,1,12,14,14,9,1,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,3
